Account name,Customer ID,Month,Currency code,Clicks,Impr.,CTR,Avg. CPC,Cost,Conversions,Cost / conv.,Conv. rate,Search impr. share,Search lost IS (budget)
HeroHomesGroup.com,727-275-1398,Jun-24,USD,"1,001","14,223",7.04%,1.77,1775.46,105,16.91,10.49%,23.05%,10.08%
HetzelHomes.com,384-757-1566,Jun-24,USD,233,"2,531",9.21%,1.07,249.59,13,19.2,5.58%,< 10%,9.61%
HighlandBeachHomeFinder.com,635-781-2437,Jun-24,USD,234,"2,043",11.45%,1.5,350.13,18,19.45,7.69%,39.21%,12.24%
HighrisesChicago.com,209-075-0262,Jun-24,USD,404,"3,417",11.82%,0.87,349.78,55,6.36,13.61%,< 10%,15.45%
HighrisesCondos.com,695-743-8672,Jun-24,USD,845,"5,674",14.89%,1.36,1150.85,88,13.08,10.41%,16.40%,10.85%
HitchcockProps.com,607-352-7068,Jun-24,USD,477,"2,605",18.31%,1.24,591.65,74,8,15.51%,< 10%,16.25%
HomeAndLandGroup.com,724-204-0296,Jun-24,USD,301,"3,370",8.93%,1.5,451.44,34,13.28,11.30%,14.42%,18.43%
HomesByAmyIzzo.com,601-747-3547,Jun-24,USD,"1,876","35,933",5.22%,1.07,2001.64,149,13.43,7.94%,< 10%,7.71%
HomesByDevon.ca,146-155-9646,Jun-24,USD,"1,039","8,456",12.29%,0.51,528.43,94,5.62,9.05%,< 10%,9.07%
HomesbySheryl.com,881-099-1764,Jun-24,USD,106,646,16.41%,1.09,115.08,13,8.85,12.26%,< 10%,23.85%
HomeSearchATL.com,819-071-6274,Jun-24,USD,310,"2,895",10.71%,1.61,499.75,39,12.81,12.58%,< 10%,11.69%
HomeSearchSouthSound.com,804-569-0948,Jun-24,USD,535,"6,826",7.84%,0.93,499.97,53,9.43,9.91%,< 10%,14.04%
HomesForSaleCharlestonGroup.com,605-242-0201,Jun-24,USD,415,"3,735",11.11%,1.39,578.5,24,24.1,5.78%,< 10%,13.08%
HomesInCalgaryAB.com,475-327-3386,Jun-24,CAD,476,"4,815",9.89%,1.06,502.32,39,12.88,8.19%,< 10%,22.14%
HomesInStGeorgeUT.com,215-023-5605,Jun-24,USD,295,"2,997",9.84%,1.59,468.65,38,12.33,12.88%,10.73%,8.64%
HomesOfBirmingham.com,988-432-1260,Jun-24,USD,631,"6,182",10.21%,0.79,499.96,89,5.62,14.10%,< 10%,13.99%
HomesOnVancouverIsland.ca,187-141-0435,Jun-24,USD,"3,267","27,860",11.73%,0.53,1727.13,220,7.85,6.73%,15.10%,13.34%
HomesRegina.ca,369-663-4029,Jun-24,CAD,"2,538","18,842",13.47%,0.37,939.44,179,5.25,7.05%,20.68%,11.24%
HomesteadRealtyCo.com / HomesteadCoRealty.com,147-070-0709,Jun-24,USD,"2,517","29,899",8.42%,1.39,3499.91,245,14.29,9.73%,11.15%,8.04%
HomesToHeart.com,345-360-1093,Jun-24,USD,452,"4,049",11.16%,1.33,599.78,34,17.64,7.52%,< 10%,7.94%
HomeTeamREPros.com,291-198-9896,Jun-24,USD,472,"6,674",7.07%,1.06,499.42,36,13.87,7.63%,< 10%,15.38%
HopeTylerHomeTeam.com,576-748-4498,Jun-24,USD,698,"6,990",9.99%,1.43,999.51,68,14.7,9.74%,< 10%,5.09%
HorizonWestRealtyLLC.com,262-124-3621,Jun-24,USD,325,"2,432",13.36%,1.54,500.04,31,16.13,9.54%,11.51%,13.50%
HouseInEdmonton.ca,583-976-7062,Jun-24,CAD,917,"9,422",9.73%,0.55,500.08,86,5.81,9.38%,< 10%,10.44%
HousesCalgary.ca,579-758-5370,Jun-24,USD,"2,060","15,409",13.37%,0.97,1993.35,210,9.49,10.19%,12.01%,7.49%
HoustonHomeSales.co,536-357-5613,Jun-24,USD,444,"4,193",10.59%,1.01,449.87,57,7.89,12.84%,< 10%,8.78%
IndyHomeExperts.com / WestIndyLiving.com,619-512-8582,Jun-24,USD,"1,192","9,567",12.46%,1.05,1249.74,96,13.02,8.05%,< 10%,6.60%
IndyWiseChoice.com,606-902-8707,Jun-24,USD,249,"3,142",7.92%,1.2,299.97,22,13.64,8.84%,< 10%,7.67%
JacksonRealty.net / LisaJacksonTeam.com,479-803-3611,Jun-24,USD,453,"15,593",2.91%,1.32,597.44,17,35.14,3.75%,16.69%,15.46%
JacobSandersHomes.com,134-168-3744,Jun-24,USD,979,"5,774",16.96%,0.77,749.96,114,6.58,11.64%,22.71%,23.58%
JayCombesHomes.com,683-677-4811,Jun-24,USD,"1,751","48,468",3.61%,0.86,1499.89,155,9.68,8.85%,< 10%,6.48%
JayHancockRealEstate.com,315-105-3486,Jun-24,USD,970,"10,416",9.31%,1.03,999.6,78,12.82,8.04%,< 10%,8.37%
JCRealty.com,646-171-7560,Jun-24,USD,722,"7,197",10.03%,0.35,249.88,69,3.62,9.56%,15.65%,8.66%
JeffCookRealEstate.com / CarolinaHousesForSale.com,375-145-7162,Jun-24,USD,"5,554","62,712",8.86%,1.25,6954.81,578,12.03,10.41%,< 10%,9.08%
JenniferSipkens.ca,562-624-1264,Jun-24,CAD,354,"2,013",17.59%,1.13,400.06,39,10.26,11.02%,< 10%,9.80%
JennySmithAndAssociates.com / JSATeam.com,673-271-4856,Jun-24,USD,960,"25,050",3.83%,1.04,999.86,84,11.9,8.75%,11.38%,7.43%
JettRealEstate.com,302-479-4129,Jun-24,USD,368,"2,583",14.25%,1.09,400.06,24,16.67,6.52%,< 10%,13.91%
JimBlackSellsHomes.com,231-182-4721,Jun-24,USD,279,"7,481",3.73%,1.34,374.58,19,19.71,6.81%,14.06%,4.70%
JimTalbertResidential.com,518-266-0344,Jun-24,USD,294,"3,039",9.67%,1.19,349.89,35,10,11.90%,< 10%,9.62%
JJPRealEstate.com,682-371-0964,Jun-24,USD,606,"18,416",3.29%,1.24,749.48,37,20.26,6.11%,< 10%,12.78%
JnTPerezTeam.com,964-317-6072,Jun-24,USD,248,"1,344",18.45%,1.2,298.53,19,15.71,7.66%,< 10%,8.47%
JodyCleggTeam.com,492-340-2497,Jun-24,USD,"1,171","14,663",7.99%,1.49,1749.81,76,23.02,6.49%,14.60%,7.91%
JoeArizonaHomes.com,305-634-8197,Jun-24,USD,582,"4,235",13.74%,1.72,999.82,52,19.23,8.93%,< 10%,9.14%
JoeWilsonSells.com,517-291-0454,Jun-24,USD,329,"2,813",11.70%,1.51,497.2,31,16.04,9.42%,22.00%,17.29%
JohnLScottBallard.com,105-749-5699,Jun-24,USD,233,"2,609",8.93%,1.29,299.6,16,18.73,6.87%,< 10%,11.65%
JourneyHomeRealtyGroup.com,456-126-4144,Jun-24,USD,646,"11,703",5.52%,0.77,500.29,71,7.05,10.99%,< 10%,7.95%
JPSold.com,639-146-7293,Jun-24,USD,659,"16,304",4.04%,1.06,700.04,50,14,7.59%,< 10%,9.56%
JulietLalouel.com / JulietRealty.com,246-579-2490,Jun-24,USD,"1,025","8,126",12.61%,0.98,1003.52,80,12.54,7.80%,10.08%,4.46%
JustSayHomeKC.com,607-004-6015,Jun-24,USD,105,768,13.67%,4.76,500.07,21,23.81,20.00%,36.37%,25.20%
K2SellsFlorida.com,406-743-3439,Jun-24,USD,"1,020","11,281",9.04%,0.98,999.84,85,11.76,8.33%,< 10%,9.50%
KAllanLVRE.com,703-637-1397,Jun-24,USD,"2,118","32,113",6.60%,1.73,3663.91,161,22.76,7.60%,16.78%,7.40%
KellyWoodsRealEstate.com,956-153-9125,Jun-24,USD,419,"5,561",7.53%,1.07,449.69,43,10.46,10.26%,10.34%,11.41%
KelownaHomes.com,413-378-0427,Jun-24,USD,"1,065","9,759",10.91%,0.34,364.79,93,3.92,8.73%,15.12%,11.68%
KernickHomes.com,612-413-7411,Jun-24,USD,293,"1,948",15.04%,0.55,159.91,25,6.4,8.53%,< 10%,11.02%
KeyAvenueGroup.com/ KeyAveGroup.com,240-966-1093,Jun-24,USD,"1,649","13,358",12.34%,1.52,2499.77,135,18.52,8.19%,< 10%,7.77%
KeyeTeam.com,482-023-8646,Jun-24,USD,297,"3,120",9.52%,2.69,799.79,25,31.99,8.42%,11.71%,15.37%
KillebrewRE.com,695-379-7547,Jun-24,USD,492,"9,508",5.17%,1.02,500.07,26,19.23,5.28%,18.40%,13.97%
KimValiceRealEstate.com,199-045-3972,Jun-24,USD,363,"2,677",13.56%,2.37,859.85,14,61.42,3.86%,19.93%,10.26%
KingRealtyGrp.com,697-143-4762,Jun-24,USD,177,"7,177",2.47%,1.84,326.17,12,27.18,6.78%,< 10%,21.73%
KittleRealEstate.com,853-123-6525,Jun-24,USD,182,"1,340",13.58%,3.31,603.27,12,50.27,6.59%,17.24%,13.74%
KnightRealtySearch.com,165-147-3160,Jun-24,USD,479,"4,055",11.81%,1.05,501.01,32,15.66,6.68%,< 10%,15.07%
KnoxvilleAreaHomes.net,989-494-0392,Jun-24,USD,965,"5,707",16.91%,0.77,738.78,97,7.62,10.05%,< 10%,7.52%
KPGBrokerage.com,242-365-6505,Jun-24,USD,603,"28,532",2.11%,0.76,460.6,55,8.37,9.12%,< 10%,9.02%
KrisWeaver.com,425-169-9597,Jun-24,USD,"10,457","120,116",8.71%,1.62,16937.49,739,22.92,7.05%,21.02%,8.48%
KTSellsMB.com,588-449-2994,Jun-24,USD,560,"4,811",11.64%,1.07,599.75,56,10.71,10.00%,< 10%,9.88%
LafayetteHomePros.com,349-772-2933,Jun-24,USD,155,949,16.33%,0.81,125.3,23,5.45,14.84%,12.36%,16.10%
LaFleurRealEstateInc.com,490-753-8995,Jun-24,USD,919,"9,297",9.88%,1.09,1002.33,62,16.17,6.75%,< 10%,11.97%
LaHomes.com,971-971-4486,Jun-24,USD,399,"3,503",11.39%,1.25,499.82,45,11.11,11.28%,< 10%,7.60%
LakeOconee.realty,625-661-2119,Jun-24,USD,620,"2,453",25.28%,0.97,599.48,68,8.82,10.97%,45.43%,9.84%
LalanneLuxuryGroup.com,894-191-9952,Jun-24,USD,352,"2,836",12.41%,1.42,499.83,34,14.7,9.66%,< 10%,11.63%
LaneCountyHomes.net,914-056-2556,Jun-24,USD,272,"3,921",6.94%,1.02,276.36,30,9.21,11.03%,< 10%,21.15%
LasVegasLocalLiving.com,284-093-5619,Jun-24,USD,246,"2,256",10.90%,1.64,403.03,24,16.79,9.76%,< 10%,17.96%
LauraWillisRealEstate.com,439-827-0000,Jun-24,USD,784,"8,716",8.99%,1.91,1499.91,54,27.78,6.89%,17.92%,14.03%
LaysonGroup.com / KnoxvilleAtHome.com,226-849-2996,Jun-24,USD,"1,083","19,029",5.69%,0.9,977.58,122,8.01,11.27%,< 10%,11.67%
LegacyKeyHomes.com,383-107-4554,Jun-24,USD,364,"3,815",9.54%,1.37,499.85,42,11.9,11.54%,< 10%,10.14%
LegacyRealEstateTeam.com / LegacyRealEstateTeam.co,578-913-9007,Jun-24,USD,"8,785","80,580",10.90%,2.19,19264.99,711.5,27.08,8.10%,12.41%,5.72%
LeslieMelton.com,559-951-3080,Jun-24,USD,549,"7,340",7.48%,1.19,650.78,60,10.85,10.93%,12.38%,19.73%
LetsMoveHouston.com,524-336-9644,Jun-24,USD,"1,097","10,246",10.71%,1,1099.45,169,6.51,15.41%,< 10%,10.51%
ListingsInAZ.com,662-374-7249,Jun-24,USD,391,"2,566",15.24%,1.28,500.02,44,11.36,11.25%,< 10%,14.48%
Live337.com,683-722-6690,Jun-24,USD,607,"7,552",8.04%,0.78,476.14,75,6.35,12.36%,13.10%,3.93%
LiveLoveMalibu.com,725-720-3723,Jun-24,USD,284,"1,997",14.22%,1.06,299.84,35,8.57,12.32%,< 10%,15.00%
LivelyCharlestonHomeSearch.com,578-964-6958,Jun-24,USD,945,"7,589",12.45%,1.27,1199.87,99,12.12,10.48%,10.88%,4.34%
LiveMontgomeryCounty.com,700-009-8144,Jun-24,USD,410,"3,077",13.32%,1.22,500.03,44,11.36,10.73%,10.43%,7.68%
LiveSoCalLife.com,425-565-2397,Jun-24,USD,454,"4,088",11.11%,1.22,553.68,41,13.5,9.03%,< 10%,7.67%
LivingOkanaganLife.ca,471-237-5658,Jun-24,CAD,"1,029","6,201",16.59%,0.44,449.91,99,4.54,9.62%,27.26%,14.79%
LivingWell.realty (TheLivingWellTeam.com),202-582-2529,Jun-24,USD,"1,170","8,704",13.44%,1.71,1999.71,108,18.52,9.23%,10.03%,5.97%
LockboxLasVegas.com,488-684-6097,Jun-24,USD,305,"2,898",10.52%,1.64,499.07,29,17.21,9.51%,< 10%,13.73%
LoneStarReal.com / WegnerRealtyGroup.com,387-446-2531,Jun-24,USD,479,"3,088",15.51%,1.04,499.67,59,8.47,12.32%,< 10%,9.87%
LookingForSanDiegoHomes.com,184-264-6950,Jun-24,USD,348,"3,001",11.60%,1.44,499.55,21,23.79,6.03%,< 10%,17.42%
LookoutParkCity.com,581-694-5331,Jun-24,USD,388,"2,805",13.83%,2.58,999.1,31,32.23,7.99%,19.62%,11.64%
LouisvilleHomeCenter.com,731-443-1297,Jun-24,USD,481,"3,867",12.44%,1.04,499.62,59,8.47,12.27%,< 10%,8.18%
LureRealEstate.com,141-955-0803,Jun-24,USD,367,"6,115",6.00%,1.36,497.69,37,13.45,10.08%,10.91%,14.38%
LuxSouthFloridaHomes.com,421-663-5078,Jun-24,USD,478,"4,413",10.83%,1.26,600.2,52,11.54,10.88%,< 10%,7.21%
LuxuryLivingHi.com,555-585-8482,Jun-24,USD,192,"1,981",9.69%,0.77,146.98,27,5.44,14.06%,< 10%,12.53%
LWRHome.com,595-629-2660,Jun-24,USD,"1,132","5,952",19.02%,1.72,1949.77,99,19.69,8.75%,11.04%,9.08%
LynnsBeachHomes.com,740-554-3429,Jun-24,USD,327,"1,912",17.10%,1.36,444.27,33,13.46,10.09%,< 10%,4.42%
MadeleineForresterOC.com,881-847-9743,Jun-24,USD,336,"3,178",10.57%,0.74,249.67,37,6.75,11.01%,< 10%,14.52%
MainLinePhilaHomes.com,103-107-3992,Jun-24,USD,"2,811","51,889",5.42%,1.24,3499.64,232,15.08,8.22%,22.93%,7.25%
MakeMaineYourHome.realestate,730-193-6576,Jun-24,USD,764,"20,901",3.66%,1.31,999.84,51,19.6,6.68%,16.07%,13.91%
Manausa.com,139-412-0135,Jun-24,USD,"1,944","57,441",3.38%,2.06,3999.67,95,42.1,4.89%,28.60%,6.55%
MarcusAndCompanyRealty.com,858-349-1105,Jun-24,USD,"1,459","8,060",18.10%,2.2,3202.76,131,24.45,8.98%,19.17%,9.85%
MarkAllenRealty.com / SearchTheBurbsChicago.com,993-777-1292,Jun-24,USD,233,"1,650",14.12%,1.07,249.88,29,8.62,12.45%,18.49%,16.11%
MarkHaaga.com,198-809-0870,Jun-24,USD,534,"2,664",20.05%,1.91,1021.54,52,19.65,9.74%,< 10%,12.68%
MarkKuklaSold.com,654-895-7192,Jun-24,USD,209,"6,906",3.03%,0.98,205.33,15,13.69,7.18%,< 10%,20.25%
MarkLemmonsGroup.com,671-203-2899,Jun-24,USD,595,"4,371",13.61%,1.69,1002.77,58,17.29,9.75%,< 10%,9.44%
Matthew-Reyes.com,242-992-2125,Jun-24,USD,316,"1,744",18.12%,1.27,399.93,26,15.38,8.23%,< 10%,13.92%
MattisonHomeTeam.com,819-656-9954,Jun-24,USD,255,"4,005",6.37%,1.98,505.51,16,31.59,6.27%,< 10%,19.03%
MBNARealty.co / MBNARealty.com,929-069-7196,Jun-24,USD,"1,540","58,046",2.65%,0.97,1499.9,136,11.03,8.83%,15.70%,3.44%
McgeeScott.com,514-135-3207,Jun-24,USD,530,"8,325",6.37%,0.94,500.08,69,7.25,13.02%,10.11%,18.25%
MHodgeRealty.com,748-425-9184,Jun-24,USD,451,"18,391",2.45%,0.94,424.97,38,11.18,8.43%,< 10%,13.35%
MichelleFraser.com (USD),898-471-7907,Jun-24,USD,"1,311","11,909",11.01%,0.85,1119.9,119,9.41,9.08%,< 10%,9.72%
MichiganHomeGirl.com,153-116-2288,Jun-24,USD,210,"2,502",8.39%,1.18,248.55,25,9.94,11.90%,< 10%,9.26%
MiddleGeorgiaHomesForSale.com,108-023-0739,Jun-24,USD,273,"4,293",6.36%,0.71,194.79,29,6.72,10.62%,11.96%,12.45%
MikeAguirreelpasoRealtor.com / SeekEPHomes.com,355-191-1588,Jun-24,USD,338,"7,832",4.32%,0.89,300.54,50,6.01,14.79%,< 10%,11.07%
Millennials-Home.com,442-216-5974,Jun-24,USD,399,"6,742",5.92%,1.25,500.06,24,20.84,6.02%,< 10%,10.61%
MirandaRealEstateGroupFlorida.com,967-498-8394,Jun-24,USD,"2,200","21,077",10.44%,1.38,3031.22,183,16.56,8.24%,< 10%,10.79%
MoveFaster.ca / EdmontonRealEstate.online,336-787-8298,Jun-24,USD,166,"1,691",9.82%,0.59,97.3,11,8.85,6.63%,< 10%,23.96%
MovingSouthwestFlorida.com,317-718-2588,Jun-24,USD,358,"1,527",23.44%,1.4,499.73,48,10.41,13.41%,10.20%,12.21%
MrSantaFeRealEstate.com,598-040-7137,Jun-24,USD,907,"8,329",10.89%,1.1,999.82,93,10.75,10.25%,17.66%,12.40%
MrWestside.com,322-621-0327,Jun-24,USD,684,"3,935",17.38%,1.46,999.5,35,28.56,5.12%,19.53%,8.30%
MuirEstates.com,759-127-9344,Jun-24,USD,388,"2,641",14.69%,1.29,499.99,29,17.24,7.47%,< 10%,11.83%
MuveHomes.ca,929-385-6754,Jun-24,USD,"5,936","75,358",7.88%,0.77,4599.82,548,8.39,9.23%,11.99%,9.85%
MyGrandTraverse.com,408-034-2394,Jun-24,USD,443,"3,333",13.29%,0.9,400.06,43,9.3,9.71%,14.90%,13.75%
MyHaven.homes,215-676-1290,Jun-24,USD,718,"8,052",8.92%,1.28,921.56,52,17.72,7.24%,< 10%,14.11%
MyKamloopsListings.com,500-486-6060,Jun-24,USD,984,"9,287",10.60%,0.38,374.82,94,3.99,9.55%,21.27%,15.26%
NanaimoRE.com,127-345-4223,Jun-24,USD,"2,025","17,950",11.28%,0.49,999.83,142,7.04,7.01%,22.84%,9.10%
NaplesCoastalConnection.com,251-008-6974,Jun-24,USD,519,"4,107",12.64%,1.93,1000.76,60,16.68,11.56%,< 10%,16.41%
NashvilleHighriseCondos.com,574-775-4364,Jun-24,USD,676,"4,290",15.76%,1.07,725.02,67,10.82,9.91%,20.99%,9.76%
NashvilleHome4Sale.com,773-782-0952,Jun-24,USD,"1,858","17,512",10.61%,1.35,2500.49,194,12.89,10.44%,< 10%,6.39%
NashvillesNik.com,391-349-3507,Jun-24,USD,229,"1,685",13.59%,1.09,250.11,24,10.42,10.48%,< 10%,16.56%
NeltnerRealty.com,825-178-5039,Jun-24,USD,851,"11,324",7.52%,0.88,749.56,79,9.49,9.28%,< 10%,10.94%
NevadaRealEstateGroup.com / NevadaGroup.com,850-628-7174,Jun-24,USD,"5,496","89,315",6.15%,1.48,8111.19,455,17.83,8.21%,19.63%,10.15%
NewJerseyLuxuryRealEstate.com,626-365-1711,Jun-24,USD,388,"3,324",11.67%,1.29,499.65,29,17.23,7.47%,11.54%,8.92%
NewMexicosFinestRealEstate.com,692-323-8225,Jun-24,USD,642,"8,431",7.61%,0.78,499.65,67,7.46,10.44%,< 10%,11.40%
NexxusGroup.ca,690-635-5639,Jun-24,CAD,"1,857","11,990",15.49%,0.7,1299.9,175,7.43,9.42%,< 10%,9.86%
NHCNow.com,695-449-0741,Jun-24,USD,"1,322","44,992",2.94%,0.83,1096.36,108,10.15,8.17%,< 10%,6.56%
NiagaraHomePortal.ca,793-332-4001,Jun-24,CAD,"3,286","22,852",14.38%,0.59,1928.23,254,7.59,7.73%,24.49%,13.18%
NickMcLeanRealEstate.com / EnhancedHomeSearch.com,226-653-6099,Jun-24,USD,"2,755","38,905",7.08%,1.45,3999.99,172.33,23.21,6.26%,24.76%,12.04%
NicoleWeaverHomes.com,920-119-8362,Jun-24,USD,536,"22,940",2.34%,1.44,774.49,36,21.51,6.72%,< 10%,9.89%
NLHomeFinder.ca,751-297-9176,Jun-24,USD,"1,336","9,552",13.99%,0.22,300.01,105,2.86,7.86%,22.00%,12.56%
NoahGardnerHomes.com,520-372-8503,Jun-24,USD,213,"2,066",10.31%,1.46,312,19,16.42,8.92%,< 10%,15.76%
NortheastTNHomeSearch.com,898-991-5425,Jun-24,USD,"2,695","92,614",2.91%,1.02,2749.46,258,10.66,9.57%,14.65%,5.12%
NorthOfBostonHome.com,804-122-0627,Jun-24,USD,477,"5,700",8.37%,1.05,500.43,48,10.43,10.06%,< 10%,11.53%
NorthOfNYCMLS.com,235-596-2537,Jun-24,USD,600,"12,419",4.83%,1.33,796.72,48,16.6,8.00%,21.81%,15.16%
NWAHomeStore.com,763-493-5488,Jun-24,USD,"4,537","69,818",6.50%,1.32,5999.98,426,14.08,9.39%,24.40%,7.38%
OBXLifeRealty.com,638-325-6442,Jun-24,USD,597,"4,288",13.92%,0.42,249.87,57,4.38,9.55%,< 10%,13.95%
OCKraig.com,736-814-0056,Jun-24,USD,948,"18,396",5.15%,1.05,999.71,48,20.83,5.06%,< 10%,4.74%
ODonnellRealEstate.com,474-868-9915,Jun-24,USD,376,"2,531",14.86%,1.59,598.05,37,16.16,9.84%,< 10%,11.64%
OmahaRealEstate.com,198-002-0388,Jun-24,USD,"1,198","43,770",2.74%,0.83,1000.05,108,9.26,9.02%,< 10%,8.01%
OmahaRealEstateShop.com,986-828-7025,Jun-24,USD,363,"3,799",9.56%,0.83,299.75,38,7.89,10.47%,< 10%,16.39%
OnecomBrokerage.com,457-126-2948,Jun-24,USD,329,"7,924",4.15%,1.22,399.75,23,17.38,6.99%,< 10%,14.25%
OneGroupNashville.com,987-748-3645,Jun-24,USD,287,"2,034",14.11%,1.74,499.69,29,17.23,10.10%,< 10%,10.61%
OwnLA.homes,171-665-0127,Jun-24,USD,820,"20,064",4.09%,1.22,999.85,43,23.25,5.24%,10.92%,9.70%
PacificWolfRealty.com / TheWolfsNest.com,329-458-6503,Jun-24,USD,779,"6,218",12.53%,1.28,999.84,76,13.16,9.76%,< 10%,13.71%
PalmMartin.com / DreamWorksRealEstate.com,751-514-9386,Jun-24,USD,"1,675","11,412",14.68%,1.19,2000.05,133,15.04,7.94%,< 10%,11.95%
PanamaCityHomesOnline.com,105-890-4296,Jun-24,USD,454,"3,490",13.01%,0.66,300.04,50,6,11.01%,< 10%,11.67%
ParkCityHomesAndLand.com,157-189-8158,Jun-24,USD,198,"1,329",14.90%,2.53,500.07,14,35.72,7.07%,23.13%,16.38%
ParkCityRealtyGroup.com,629-098-6223,Jun-24,USD,331,"2,525",13.11%,1.81,599.73,29,20.68,8.76%,12.57%,18.82%
PatrickParkerRealty.com,429-561-9000,Jun-24,USD,344,"2,182",15.77%,1.22,419.09,29,14.45,8.43%,16.10%,12.91%
PattyHerreraHomeTeam.com,670-925-0878,Jun-24,USD,314,"2,152",14.59%,1.59,499.75,38,13.15,12.10%,< 10%,6.71%
PaulaVargasRealtor.com,461-579-9805,Jun-24,USD,493,"2,019",24.42%,0.99,487.09,47,10.36,9.53%,< 10%,8.70%
PeacockRealEstate.com,863-852-9762,Jun-24,USD,444,"12,604",3.52%,1.13,500.07,19,26.32,4.28%,20.90%,14.09%
PerfectPlaceTeam.com,847-774-1797,Jun-24,USD,394,"4,625",8.52%,1.27,499.46,29,17.22,7.36%,< 10%,14.07%
PeterKoutenTeam.com,970-501-2443,Jun-24,USD,371,"2,675",13.87%,2.69,998.88,38,26.29,10.24%,< 10%,14.26%
PGPropertyShop.com,691-315-8203,Jun-24,USD,"1,846","13,340",13.84%,0.49,899.85,122,7.38,6.61%,32.84%,14.87%
PhoenixAreaHouseSearch.com,985-058-7800,Jun-24,USD,"2,000","23,202",8.62%,1.35,2700.28,215,12.56,10.75%,< 10%,8.28%
PHXLuxuryHomes.com / KristinaAllen.com,818-910-8299,Jun-24,USD,274,"2,944",9.31%,1.46,399.68,25,15.99,9.12%,< 10%,17.61%
PieceOfPDX.com,123-601-2137,Jun-24,USD,197,"1,455",13.54%,1.27,249.37,20,12.47,10.15%,< 10%,15.91%
PinnacleGRS.com,483-129-8701,Jun-24,USD,"1,127","33,118",3.40%,1.33,1499.92,107,14.02,9.49%,12.85%,8.33%
PorchSwingHomeTeam.com,189-870-4776,Jun-24,USD,228,"2,307",9.88%,1.38,315.45,20,15.77,8.77%,< 10%,13.70%
PreferredHomeTeam.com,740-151-9564,Jun-24,USD,"1,854","17,104",10.84%,1.08,2000.24,132,15.15,7.12%,14.08%,3.69%
PremierColoradoProperty.com,135-133-2493,Jun-24,USD,435,"5,313",8.19%,1.15,499.99,38,13.16,8.74%,< 10%,9.37%
PremierListings.com,462-186-8556,Jun-24,USD,"5,443","52,412",10.39%,1.12,6073.86,515,11.79,9.46%,< 10%,5.93%
PrescottGolfHomes.com,709-088-9939,Jun-24,USD,335,"2,143",15.63%,1.49,500.08,29,17.24,8.66%,11.95%,11.68%
ProgramRealty.com,786-185-5715,Jun-24,USD,"5,801","110,502",5.25%,1.19,6889.58,593.77,11.6,10.01%,16.53%,9.00%
PropertiesPNW.com,669-741-2344,Jun-24,USD,769,"8,691",8.85%,1.63,1249.71,65,19.23,8.45%,10.63%,10.00%
PropertyProsAtlanta.com,354-148-7039,Jun-24,USD,759,"6,423",11.82%,0.99,749.9,88,8.52,11.59%,< 10%,2.28%
PropertySourced.com,262-653-4831,Jun-24,USD,300,"2,386",12.57%,1.33,400.05,18,22.23,6.00%,23.36%,19.00%
QuanSellsPalmBeach.com,694-151-6919,Jun-24,USD,308,"3,364",9.16%,0.81,249.87,18,13.88,5.84%,< 10%,7.06%
RafterHRealEstate.com,370-519-9115,Jun-24,USD,346,"8,913",3.88%,0.87,300.03,43,6.98,12.43%,10.65%,7.52%
Rania-Elsherif.com,254-874-8537,Jun-24,USD,201,942,21.34%,1.49,300.04,16,18.75,7.96%,< 10%,16.74%
RealEstateForSaleSF.com,292-314-0744,Jun-24,USD,973,"18,437",5.28%,1.03,999.58,68,14.7,6.99%,< 10%,10.40%
RealEstateGoTo.com,808-058-2893,Jun-24,USD,519,"7,333",7.08%,0.96,499.64,45,11.1,8.67%,< 10%,11.75%
RealEstateInAustin.com,200-864-2501,Jun-24,USD,223,"1,739",12.82%,1.34,298.17,16,18.64,7.17%,15.76%,12.50%
RealFloridaParadiseHome.com,444-394-7095,Jun-24,USD,575,"5,272",10.91%,0.87,500.08,52,9.62,9.04%,< 10%,12.45%
RealIntegrity.com,795-500-7160,Jun-24,USD,372,"3,397",10.95%,2.15,799.21,36,22.2,9.68%,12.57%,8.03%
RealLivingHomes.ca / CentralEdmonton.com,245-919-1490,Jun-24,USD,"1,381","11,339",12.18%,0.67,922.06,149,6.19,10.79%,< 10%,15.96%
RealSourceBrokers.com,909-104-6046,Jun-24,USD,432,"2,374",18.20%,0.89,385.61,66,5.84,15.28%,< 10%,15.27%
RealtorsBobAndMike.com,288-451-2441,Jun-24,USD,278,"2,622",10.60%,1.8,499.07,15,33.27,5.40%,< 10%,10.39%
Realty4VA.com / realtor4va.com / 804Realtor.com,223-880-7466,Jun-24,USD,170,"1,604",10.60%,0.84,142.91,14,10.21,8.24%,< 10%,8.57%
RealtyExecutivesSoutheast.com,782-873-1147,Jun-24,USD,592,"9,333",6.34%,1.27,749.8,48,15.62,8.11%,10.00%,11.98%
RealtyOhio.com,612-641-0195,Jun-24,USD,774,"8,628",8.97%,0.87,669.6,87,7.7,11.24%,< 10%,12.14%
RebeccaMayhew.ca,492-685-3119,Jun-24,CAD,448,"5,232",8.56%,0.78,349.89,43,8.14,9.60%,< 10%,9.55%
RedDeerRealEstate.ca,205-501-6164,Jun-24,CAD,"3,047","19,676",15.49%,0.62,1902.13,262,7.26,8.60%,26.30%,12.07%
